svg_x,svg_y,t,S,stroke,dash,sw,style_key,curve_label
129.776,565.353,-16.258748712351533,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
129.776,565.353,-16.258748712351533,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
129.875,565.353,-16.239637753292744,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
130.417,565.353,-16.135010078445625,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
130.417,565.748,-16.135010078445625,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
130.467,565.353,-16.125358078920982,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
130.467,565.748,-16.125358078920982,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
130.565,565.353,-16.10644015985269,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
131.059,565.748,-16.011078404549227,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
131.108,565.748,-16.001619445015077,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
131.158,565.748,-15.991967445490438,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
132.095,566.291,-15.811088974398647,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
132.144,566.291,-15.801630014864497,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
132.194,566.291,-15.791978015339858,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
132.539,566.291,-15.725379218619832,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
132.687,566.291,-15.696809300026885,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
132.786,566.291,-15.677698340968096,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
132.835,566.291,-15.668239381433946,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
133.229,566.291,-15.59218162517977,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
133.279,566.291,-15.58252962565513,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
134.266,567.377,-15.3919991550387,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
134.907,567.919,-15.268260521132792,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
135.006,567.919,-15.249149562074003,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
135.548,567.919,-15.144521887226883,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
135.548,567.919,-15.144521887226883,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
135.598,567.919,-15.13486988770224,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
135.647,567.919,-15.125410928168094,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
136.239,567.919,-15.011131253796332,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
136.338,567.919,-14.992020294737546,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
136.388,567.919,-14.9823682952129,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
136.536,568.461,-14.953798376619961,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
136.634,568.461,-14.934880457551667,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
137.275,568.461,-14.811141823645755,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
137.325,568.461,-14.801489824121116,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
137.374,568.461,-14.792030864586966,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
137.374,568.461,-14.792030864586966,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
137.967,568.461,-14.677558150224712,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
138.015,568.461,-14.668292230681061,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
138.065,568.461,-14.658640231156415,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
138.903,569.547,-14.49687271912342,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
138.953,569.547,-14.487220719598778,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
139.002,569.547,-14.477761760064627,-0.05,#231f20,NA,0.146,#231f20|solid|0.146,NA
