svg_x,svg_y,t,S,stroke,dash,sw,style_key,curve_label
105.937,399.075,-20.860629045710255,-0.05,#231f20,NA,0.5,#231f20|solid|0.500,NA
105.937,473.995,-20.860629045710255,-0.05,#231f20,NA,0.5,#231f20|solid|0.500,NA
105.937,604.375,-20.860629045710255,-0.05,#231f20,NA,0.5,#231f20|solid|0.500,NA
105.937,679.295,-20.860629045710255,-0.05,#231f20,NA,0.5,#231f20|solid|0.500,NA
109.188,349.128,-20.233056036618045,1.05,#231f20,NA,0.5,#231f20|solid|0.500,NA
109.188,554.429,-20.233056036618045,-0.05,#231f20,NA,0.5,#231f20|solid|0.500,NA
125.3,551.179,-17.12279570979747,-0.05,#231f20,NA,0.5,#231f20|solid|0.500,NA
130.467,566.834,-16.125358078920982,-0.05,#231f20,NA,0.5,#231f20|solid|0.500,NA
